"Pair","Param1","Param2","Param1Value","Param2Value","SSE","Log10SSE"
"E_star_vs_p","E_star","p",678.571428571429,0.2,0.0128452585485722,-1.8912571498571
"E_star_vs_p","E_star","p",678.571428571429,0.25,0.00973898863291187,-2.01148614106299
"E_star_vs_p","E_star","p",678.571428571429,0.3,0.00772824329359916,-2.11191921430938
"E_star_vs_p","E_star","p",678.571428571429,0.35,0.00663019176301691,-2.17847391044655
"E_star_vs_p","E_star","p",678.571428571429,0.4,0.00616104931854339,-2.21034531471162
"E_star_vs_p","E_star","p",678.571428571429,0.45,0.00608244577016601,-2.21592175446005
"E_star_vs_p","E_star","p",678.571428571429,0.5,0.00622951946420048,-2.20554545287455
"E_star_vs_p","E_star","p",678.571428571429,0.55,0.00649807770739757,-2.18721509944038
"E_star_vs_p","E_star","p",678.571428571429,0.6,0.00682539970078852,-2.16587191091519
"E_star_vs_p","E_star","p",678.571428571429,0.65,0.00717490359584703,-2.14418392986546
"E_star_vs_p","E_star","p",678.571428571429,0.7,0.00752585100996728,-2.12344438370278
"E_star_vs_p","E_star","p",678.571428571429,0.75,0.00786691899792868,-2.10419532153974
"E_star_vs_p","E_star","p",678.571428571429,0.8,0.00819231692229157,-2.08659325522809
"E_star_vs_p","E_star","p",742.857142857143,0.1,0.0262055498185119,-1.58160672393541
"E_star_vs_p","E_star","p",742.857142857143,0.15,0.0221225933730352,-1.65516396319102
"E_star_vs_p","E_star","p",742.857142857143,0.2,0.0178428339552505,-1.74853616602598
"E_star_vs_p","E_star","p",742.857142857143,0.25,0.014471293068398,-1.83949266118367
"E_star_vs_p","E_star","p",742.857142857143,0.3,0.0122522366983767,-1.91178462174092
"E_star_vs_p","E_star","p",742.857142857143,0.35,0.0109837241186157,-1.95925038393477
"E_star_vs_p","E_star","p",742.857142857143,0.4,0.0103696217121075,-1.98423708655608
"E_star_vs_p","E_star","p",742.857142857143,0.45,0.0101641990222812,-1.99292683974207
"E_star_vs_p","E_star","p",742.857142857143,0.5,0.0101982022281535,-1.99147638031713
"E_star_vs_p","E_star","p",742.857142857143,0.55,0.0103647290174271,-1.98444204791402
"E_star_vs_p","E_star","p",742.857142857143,0.6,0.0105992838845092,-1.97472347582127
"E_star_vs_p","E_star","p",742.857142857143,0.65,0.0108640265551301,-1.96400918150868
"E_star_vs_p","E_star","p",742.857142857143,0.7,0.0111372516796261,-1.95322196604107
"E_star_vs_p","E_star","p",742.857142857143,0.75,0.0114068451085552,-1.94283445561733
"E_star_vs_p","E_star","p",742.857142857143,0.8,0.011666342838244,-1.93306526512786
"E_star_vs_p","E_star","p",807.142857142857,0.1,0.0324094646498647,-1.48932814272681
"E_star_vs_p","E_star","p",807.142857142857,0.15,0.027973766910199,-1.55324904817402
"E_star_vs_p","E_star","p",807.142857142857,0.2,0.0233810770391682,-1.63113548712653
"E_star_vs_p","E_star","p",807.142857142857,0.25,0.0197589932332062,-1.70423518750153
"E_star_vs_p","E_star","p",807.142857142857,0.3,0.0173375635880681,-1.76101193307676
"E_star_vs_p","E_star","p",807.142857142857,0.35,0.0159001577855176,-1.79859856592863
"E_star_vs_p","E_star","p",807.142857142857,0.4,0.015141095364071,-1.819842705195
"E_star_vs_p","E_star","p",807.142857142857,0.45,0.0148087666682448,-1.82948110970834
"E_star_vs_p","E_star","p",807.142857142857,0.5,0.0147301721886494,-1.83179217643346
"E_star_vs_p","E_star","p",807.142857142857,0.55,0.0147958868679566,-1.82985899803859
"E_star_vs_p","E_star","p",807.142857142857,0.6,0.0149396062358675,-1.82566084909649
"E_star_vs_p","E_star","p",807.142857142857,0.65,0.0151221106211932,-1.82038758931321
"E_star_vs_p","E_star","p",807.142857142857,0.7,0.0153205878651666,-1.8147245701016
"E_star_vs_p","E_star","p",807.142857142857,0.75,0.0155220037323836,-1.8090522164704
"E_star_vs_p","E_star","p",807.142857142857,0.8,0.0157191130898163,-1.80357196154502
"E_star_vs_p","E_star","p",871.428571428572,0.1,0.038834291861171,-1.41078460974699
"E_star_vs_p","E_star","p",871.428571428572,0.15,0.0340918302457869,-1.46734968271629
"E_star_vs_p","E_star","p",871.428571428572,0.2,0.0292235549049393,-1.5342669553527
"E_star_vs_p","E_star","p",871.428571428572,0.25,0.025375674857567,-1.59558239900897
"E_star_vs_p","E_star","p",871.428571428572,0.3,0.0227674508870339,-1.64268559159249
"E_star_vs_p","E_star","p",871.428571428572,0.35,0.0211713092667393,-1.67425228370293
"E_star_vs_p","E_star","p",871.428571428572,0.4,0.0202745792480006,-1.69304814980078
"E_star_vs_p","E_star","p",871.428571428572,0.45,0.0198212610477763,-1.70286871873728
"E_star_vs_p","E_star","p",871.428571428572,0.5,0.019635387827832,-1.70696051635313
"E_star_vs_p","E_star","p",871.428571428572,0.55,0.0196053742998125,-1.70762486186715
"E_star_vs_p","E_star","p",871.428571428572,0.6,0.0196632487961044,-1.7063447256872
"E_star_vs_p","E_star","p",871.428571428572,0.65,0.0197684480306506,-1.70402742467628
"E_star_vs_p","E_star","p",871.428571428572,0.7,0.0198970444865264,-1.70121142904349
"E_star_vs_p","E_star","p",871.428571428572,0.75,0.0200350612865288,-1.69820932473812
"E_star_vs_p","E_star","p",871.428571428572,0.8,0.0201744489881027,-1.69519831805295
"E_star_vs_p","E_star","p",935.714285714286,0.1,0.045311484322558,-1.34379171088332
"E_star_vs_p","E_star","p",935.714285714286,0.15,0.040309118620096,-1.39459669781851
"E_star_vs_p","E_star","p",935.714285714286,0.2,0.035205170337511,-1.45339355004017
"E_star_vs_p","E_star","p",935.714285714286,0.25,0.0311602082097812,-1.5063996490721
"E_star_vs_p","E_star","p",935.714285714286,0.3,0.0283852126438597,-1.54690784796987
"E_star_vs_p","E_star","p",935.714285714286,0.35,0.0266447549024227,-1.57438827035701
"E_star_vs_p","E_star","p",935.714285714286,0.4,0.0256214009528212,-1.59139712715006
"E_star_vs_p","E_star","p",935.714285714286,0.45,0.0250561407446461,-1.6010858201086
"E_star_vs_p","E_star","p",935.714285714286,0.5,0.0247708312439806,-1.60605941938846
"E_star_vs_p","E_star","p",935.714285714286,0.55,0.0246521580342769,-1.60814505685916
"E_star_vs_p","E_star","p",935.714285714286,0.6,0.0246307099493172,-1.60852306998683
"E_star_vs_p","E_star","p",935.714285714286,0.65,0.0246646996702612,-1.60792416835681
"E_star_vs_p","E_star","p",935.714285714286,0.7,0.0247291493004072,-1.60679082340795
"E_star_vs_p","E_star","p",935.714285714286,0.75,0.0248091778822154,-1.60538762698668
"E_star_vs_p","E_star","p",935.714285714286,0.8,0.0248959578368456,-1.60387116019976
"E_star_vs_p","E_star","p",1000,0.1,0.0517298731830334,-1.28625858627246
"E_star_vs_p","E_star","p",1000,0.15,0.0465119976582454,-1.33243500743921
"E_star_vs_p","E_star","p",1000,0.2,0.0412112888253288,-1.38498380331147
"E_star_vs_p","E_star","p",1000,0.25,0.036998514384264,-1.43181571397813
"E_star_vs_p","E_star","p",1000,0.3,0.0340781810133251,-1.46752359456726
"E_star_vs_p","E_star","p",1000,0.35,0.0322095084402196,-1.49201590303902
"E_star_vs_p","E_star","p",1000,0.4,0.0310721854712071,-1.50762819944197
"E_star_vs_p","E_star","p",1000,0.45,0.0304054135660457,-1.51704908505743
"E_star_vs_p","E_star","p",1000,0.5,0.0300296165460105,-1.52245021335596
"E_star_vs_p","E_star","p",1000,0.55,0.029830190838089,-1.52534396823821
"E_star_vs_p","E_star","p",1000,0.6,0.0297365466833118,-1.52670946767224
"E_star_vs_p","E_star","p",1000,0.65,0.0297058321570905,-1.52715827711425
"E_star_vs_p","E_star","p",1000,0.7,0.0297121220204091,-1.52706633005955
"E_star_vs_p","E_star","p",1000,0.75,0.0297397027998379,-1.52666337586233
"E_star_vs_p","E_star","p",1000,0.8,0.0297790222049973,-1.52608956642084
"a_vs_b","a","b",0.5,0.5,0.00896401160131861,-2.0474975900681
"a_vs_b","a","b",0.5,0.75,0.0441729425011128,-1.35484367003225
"a_vs_b","a","b",0.5,1,0.100523798482142,-0.997731109129742
"a_vs_b","a","b",0.5,1.25,0.155978172834623,-0.806936171393679
"a_vs_b","a","b",0.5,1.5,0.201255038356288,-0.696253238398882
"a_vs_b","a","b",0.5,1.75,0.234488770730121,-0.629877950077739
"a_vs_b","a","b",0.5,2,0.257209513484779,-0.589712972071561
"a_vs_b","a","b",0.5,2.25,0.271915078742122,-0.565566708437063
"a_vs_b","a","b",0.5,2.5,0.280963835473309,-0.55134957712392
"a_vs_b","a","b",0.5,2.75,0.286216610973955,-0.54330516496833
"a_vs_b","a","b",0.5,3,0.28901560744786,-0.539078703798955
"a_vs_b","a","b",0.5,3.25,0.290279093767668,-0.537184241427326
"a_vs_b","a","b",0.5,3.5,0.290613902541748,-0.536683613531653
"a_vs_b","a","b",0.5,3.75,0.29041099933513,-0.536986938729221
"a_vs_b","a","b",0.5,4,0.289916918938803,-0.537726439397136
"a_vs_b","a","b",0.75,0.5,0.00682610752213776,-2.16582687516911
"a_vs_b","a","b",0.75,0.75,0.0192776702939859,-1.71494545174027
"a_vs_b","a","b",0.75,1,0.0580942038698702,-1.23586719554256
"a_vs_b","a","b",0.75,1.25,0.105028000521265,-0.978694902351608
"a_vs_b","a","b",0.75,1.5,0.150576038215569,-0.822244133704529
"a_vs_b","a","b",0.75,1.75,0.19014170918206,-0.720922606539441
"a_vs_b","a","b",0.75,2,0.222277694569876,-0.653104116298993
"a_vs_b","a","b",0.75,2.25,0.24723006001936,-0.606898725707626
"a_vs_b","a","b",0.75,2.5,0.265978906057534,-0.575152804519568
"a_vs_b","a","b",0.75,2.75,0.279701163879183,-0.553305726459166
"a_vs_b","a","b",0.75,3,0.289510191997755,-0.538336142643037
"a_vs_b","a","b",0.75,3.25,0.296353696736682,-0.528189650971518
"a_vs_b","a","b",0.75,3.5,0.300992730822762,-0.521443992783843
"a_vs_b","a","b",0.75,3.75,0.30401704893233,-0.51710206096487
"a_vs_b","a","b",0.75,4,0.305873201947349,-0.514458570600154
"a_vs_b","a","b",1,0.5,0.0106822259666192,-1.9713382394152
"a_vs_b","a","b",1,0.75,0.00730667032423534,-2.1362804875084
"a_vs_b","a","b",1,1,0.0316211826138717,-1.50002189173859
"a_vs_b","a","b",1,1.25,0.0675267309061598,-1.1705242747694
"a_vs_b","a","b",1,1.5,0.107066902865134,-0.970344760022315
"a_vs_b","a","b",1,1.75,0.145479256910093,-0.837198925933729
"a_vs_b","a","b",1,2,0.180260595962165,-0.744099197439896
"a_vs_b","a","b",1,2.25,0.210403526203085,-0.676946986012076
"a_vs_b","a","b",1,2.5,0.235780983340662,-0.627491225378586
"a_vs_b","a","b",1,2.75,0.25672558779286,-0.590530843118866
"a_vs_b","a","b",1,3,0.273769950277385,-0.562614222910989
"a_vs_b","a","b",1,3.25,0.28749863663074,-0.541364210470525
"a_vs_b","a","b",1,3.5,0.298470959669584,-0.525097918031396
"a_vs_b","a","b",1,3.75,0.307185942307814,-0.512598662722028
"a_vs_b","a","b",1,4,0.314070939363507,-0.502972246530337
"a_vs_b","a","b",1.25,0.5,0.0173853548303494,-1.75981644105837
"a_vs_b","a","b",1.25,0.75,0.00234563936990818,-2.62973875765016
"a_vs_b","a","b",1.25,1,0.0154060641336028,-1.81230829855506
"a_vs_b","a","b",1.25,1.25,0.041052389169613,-1.38666156271055
"a_vs_b","a","b",1.25,1.5,0.0727132650424905,-1.13838635380064
"a_vs_b","a","b",1.25,1.75,0.106237319298526,-0.973722896452585
"a_vs_b","a","b",1.25,2,0.139021818870523,-0.856917033764347
"a_vs_b","a","b",1.25,2.25,0.169601893135561,-0.770569304356787
"a_vs_b","a","b",1.25,2.5,0.197282080009135,-0.70491236181623
"a_vs_b","a","b",1.25,2.75,0.221848546423607,-0.653943412483936
"a_vs_b","a","b",1.25,3,0.243367971775912,-0.613736577281927
"a_vs_b","a","b",1.25,3.25,0.262056014529067,-0.581605868219318
"a_vs_b","a","b",1.25,3.5,0.278195384868534,-0.55565007902677
"a_vs_b","a","b",1.25,3.75,0.292087173915829,-0.53448751327595
"a_vs_b","a","b",1.25,4,0.304023596987399,-0.517092707036962
"a_vs_b","a","b",1.5,0.5,0.0256448245690657,-1.59100026750668
"a_vs_b","a","b",1.5,0.75,0.00161189051001438,-2.79266446160756
"a_vs_b","a","b",1.5,1,0.00603333769775877,-2.21944236568829
"a_vs_b","a","b",1.5,1.25,0.0230802015046255,-1.63676040383672
"a_vs_b","a","b",1.5,1.5,0.0470270069076987,-1.32765266158638
"a_vs_b","a","b",1.5,1.75,0.0744202304758318,-1.12830898932353
"a_vs_b","a","b",1.5,2,0.102912748476154,-0.987530823003309
"a_vs_b","a","b",1.5,2.25,0.130986372406716,-0.882773885232965
"a_vs_b","a","b",1.5,2.5,0.157733325979572,-0.802076539011221
"a_vs_b","a","b",1.5,2.75,0.182667325719105,-0.738339129324777
"a_vs_b","a","b",1.5,3,0.205578652573191,-0.687021984769205
"a_vs_b","a","b",1.5,3.25,0.226431005040116,-0.645064105770457
"a_vs_b","a","b",1.5,3.5,0.245291289736162,-0.610317873263992
"a_vs_b","a","b",1.5,3.75,0.262283311555077,-0.581229341625099
"a_vs_b","a","b",1.5,4,0.277558067846277,-0.5566461444078
"a_vs_b","a","b",1.75,0.5,0.0348250174239076,-1.45810865761455
"a_vs_b","a","b",1.75,0.75,0.00362122262435365,-2.44114477494651
"a_vs_b","a","b",1.75,1,0.00136647328033908,-2.86439885596894
"a_vs_b","a","b",1.75,1.25,0.0115312494951068,-1.93812363117633
"a_vs_b","a","b",1.75,1.5,0.0287336454127201,-1.54160927194763
"a_vs_b","a","b",1.75,1.75,0.0500790318784871,-1.30034407544249
"a_vs_b","a","b",1.75,2,0.0735602705635904,-1.13335668204328
"a_vs_b","a","b",1.75,2.25,0.0977758397980539,-1.00976844519844
"a_vs_b","a","b",1.75,2.5,0.121791350869261,-0.914383552451317
"a_vs_b","a","b",1.75,2.75,0.145017332185909,-0.838580088641858
"a_vs_b","a","b",1.75,3,0.167107639885312,-0.777003694426259
"a_vs_b","a","b",1.75,3.25,0.187882022641446,-0.726114773072084
"a_vs_b","a","b",1.75,3.5,0.207270064637922,-0.683463417160113
"a_vs_b","a","b",1.75,3.75,0.225271834298844,-0.647293104651023
"a_vs_b","a","b",1.75,4,0.241930835319564,-0.616308775062329
"a_vs_b","a","b",2,0.5,0.0445739923133094,-1.35091846616082
"a_vs_b","a","b",2,0.75,0.00751306455269723,-2.12418287966021
"a_vs_b","a","b",2,1,2.28512221585481e-05,-4.64109056747512
"a_vs_b","a","b",2,1.25,0.00480777393466409,-2.31805596139553
"a_vs_b","a","b",2,1.5,0.0164562875128154,-1.78366813355577
"a_vs_b","a","b",2,1.75,0.0324399440113533,-1.48891990401641
"a_vs_b","a","b",2,2,0.051065334197259,-1.29187382150521
"a_vs_b","a","b",2,2.25,0.0711022371567779,-1.14811673443818
"a_vs_b","a","b",2,2.5,0.091674848762599,-1.03774979782902
"a_vs_b","a","b",2,2.75,0.112181442764916,-0.950078978831652
"a_vs_b","a","b",2,3,0.132224154961458,-0.878689199856329
"a_vs_b","a","b",2,3.25,0.151552014510175,-0.819438286384199
"a_vs_b","a","b",2,3.5,0.170017472207223,-0.769506445131916
"a_vs_b","a","b",2,3.75,0.187544412981648,-0.726895869115934
"a_vs_b","a","b",2,4,0.204105127734896,-0.690146084362832
"a_vs_b","a","b",2.25,0.5,0.0546802407642354,-1.26216958184473
"a_vs_b","a","b",2.25,0.75,0.0127566092593261,-1.89426474690441
"a_vs_b","a","b",2.25,1,0.00108326729788565,-2.96526436731431
"a_vs_b","a","b",2.25,1.25,0.0017118642020993,-2.76653068978625
"a_vs_b","a","b",2.25,1.5,0.00895843747424907,-2.0477677331379
"a_vs_b","a","b",2.25,1.75,0.0204760505959393,-1.6887538059869
"a_vs_b","a","b",2.25,2,0.0348172898442751,-1.45820503710967
"a_vs_b","a","b",2.25,2.25,0.0509241662883709,-1.29307607237834
"a_vs_b","a","b",2.25,2.5,0.0680118443995026,-1.16741544744959
"a_vs_b","a","b",2.25,2.75,0.0855108101393007,-1.06797897899018
"a_vs_b","a","b",2.25,3,0.103018305606655,-0.987085597454192
"a_vs_b","a","b",2.25,3.25,0.120256933378698,-0.9198898751096
"a_vs_b","a","b",2.25,3.5,0.137041468258359,-0.863147996999002
"a_vs_b","a","b",2.25,3.75,0.153253393607749,-0.814589899786377
"a_vs_b","a","b",2.25,4,0.168821874763931,-0.772571281207024
"a_vs_b","a","b",2.5,0.5,0.0650087593493944,-1.18702812211393
"a_vs_b","a","b",2.5,0.75,0.0190079079630101,-1.72106567956367
"a_vs_b","a","b",2.5,1,0.00392311144677901,-2.40636935436507
"a_vs_b","a","b",2.5,1.25,0.00135349195945105,-2.86854431985388
"a_vs_b","a","b",2.5,1.5,0.00520803009273587,-2.28332651501756
"a_vs_b","a","b",2.5,1.75,0.0131659169379522,-1.88054888914238
"a_vs_b","a","b",2.5,2,0.0239461185258025,-1.62076487220506
"a_vs_b","a","b",2.5,2.25,0.0366394160304262,-1.43605145685966
"a_vs_b","a","b",2.5,2.5,0.0505574736035076,-1.29621463621834
"a_vs_b","a","b",2.5,2.75,0.0651817921128233,-1.18587370318338
"a_vs_b","a","b",2.5,3,0.0801287732426924,-1.09621150617956
"a_vs_b","a","b",2.5,3.25,0.0951197501475825,-1.02172929915544
"a_vs_b","a","b",2.5,3.5,0.109955912272074,-0.958781413887502
"a_vs_b","a","b",2.5,3.75,0.124498282866183,-0.904836638503057
"a_vs_b","a","b",2.5,4,0.138652240616371,-0.858073107842603
"a_vs_b","a","b",2.75,0.5,0.0754693535005351,-1.12222937032598
"a_vs_b","a","b",2.75,0.75,0.0260346524435713,-1.58444821567781
"a_vs_b","a","b",2.75,1,0.00811016357498524,-2.09097038635641
"a_vs_b","a","b",2.75,1.25,0.003073299539338,-2.512395109141
"a_vs_b","a","b",2.75,1.5,0.00437372318979179,-2.35914870665506
"a_vs_b","a","b",2.75,1.75,0.00959648208585066,-2.01788794307542
"a_vs_b","a","b",2.75,2,0.0175486118078934,-1.75575723293131
"a_vs_b","a","b",2.75,2.25,0.027435663031446,-1.56168453984483
"a_vs_b","a","b",2.75,2.5,0.038657741776692,-1.41276351923054
"a_vs_b","a","b",2.75,2.75,0.0507522923630911,-1.29454433689934
"a_vs_b","a","b",2.75,3,0.0633658736642573,-1.1981445728683
"a_vs_b","a","b",2.75,3.25,0.0762320388345386,-1.11786246481939
"a_vs_b","a","b",2.75,3.5,0.089152465065037,-1.04986664408322
"a_vs_b","a","b",2.75,3.75,0.101981337015234,-0.991479298560622
"a_vs_b","a","b",2.75,4,0.114612872779716,-0.940766601712155
"a_vs_b","a","b",3,0.5,0.0859996078526734,-1.06550352907978
"a_vs_b","a","b",3,0.75,0.0336741376405975,-1.47270351728947
"a_vs_b","a","b",3,1,0.0133406034416059,-1.87482452533459
"a_vs_b","a","b",3,1.25,0.00638310655646169,-2.19496790560982
"a_vs_b","a","b",3,1.5,0.00579886323089632,-2.23665713418462
"a_vs_b","a","b",3,1.75,0.00899318982649181,-2.04608623948681
"a_vs_b","a","b",3,2,0.0147904699452831,-1.83001802671975
"a_vs_b","a","b",3,2.25,0.0224733372382077,-1.64833243107349
"a_vs_b","a","b",3,2.5,0.0315154081273153,-1.5014770643501
"a_vs_b","a","b",3,2.75,0.0415074873107202,-1.3818735561931
"a_vs_b","a","b",3,3,0.052129919425078,-1.28291294634233
"a_vs_b","a","b",3,3.25,0.0631350887827407,-1.19972920447598
"a_vs_b","a","b",3,3.5,0.0743330439586563,-1.12881808235406
"a_vs_b","a","b",3,3.75,0.0855793479391938,-1.06763102689028
"a_vs_b","a","b",3,4,0.0967650823554341,-1.01428132942804
"a_vs_b","a","b",3.25,0.5,0.0965551350365346,-1.0152246244353
"a_vs_b","a","b",3.25,0.75,0.041808628654849,-1.37873407730486
"a_vs_b","a","b",3.25,1,0.01939782312146,-1.71224700508956
"a_vs_b","a","b",3.25,1.25,0.0109214591606457,-1.96171933387655
"a_vs_b","a","b",3.25,1.5,0.00897108133155623,-2.04715520600561
"a_vs_b","a","b",3.25,1.75,0.0107182067288526,-1.96987787069844
"a_vs_b","a","b",3.25,2,0.0149445732811767,-1.82551648104464
"a_vs_b","a","b",3.25,2.25,0.0209722502678284,-1.6783549683678
"a_vs_b","a","b",3.25,2.5,0.0283300620649368,-1.5477524740348
"a_vs_b","a","b",3.25,2.75,0.0366554550362187,-1.43586138484723
"a_vs_b","a","b",3.25,3,0.0456620065835269,-1.34044500767265
"a_vs_b","a","b",3.25,3.25,0.0551235301249157,-1.25866297788055
"a_vs_b","a","b",3.25,3.5,0.0648625931607817,-1.18800569252852
"a_vs_b","a","b",3.25,3.75,0.074740965190853,-1.12644129805241
"a_vs_b","a","b",3.25,4,0.0846516112856963,-1.07236477097706
